           time              RR              ZZ            Qacc           Qmdom            QQ01            QQ02            QQ03            QQ04           Xkf01           Xkf02           Xkf03           Xkf04            PP01            PP02            PP03            PP04            PP05            PP06            PP07            PP08            PP09            PP10            PP11            PP12            PP13            PP14            PP15            PP16              nn              NN           boDet     sqrtNlambda             Wm0             Wc0              Wi 
   1.382100e+01    1.000000e+00    7.514919e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.515831e+03    1.211301e+03    1.214217e+02   -6.552173e-02    1.083079e-01    3.111868e-01    5.318028e-01   -3.697203e-03    3.111868e-01    1.284150e+00    2.660440e+00   -2.140048e-02    5.318028e-01    2.660440e+00    6.490830e+00   -6.153646e-02   -3.697203e-03   -2.140048e-02   -6.153646e-02    8.286083e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.384100e+01    1.000000e+00    7.540356e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.540111e+03    1.213816e+03    1.217283e+02   -6.663856e-02    1.083396e-01    3.114002e-01    5.324596e-01   -3.698950e-03    3.114002e-01    1.285588e+00    2.664900e+00   -2.142009e-02    5.324596e-01    2.664900e+00    6.504973e+00   -6.162013e-02   -3.698950e-03   -2.142009e-02   -6.162013e-02    8.287914e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.386100e+01    1.000000e+00    7.565374e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.564516e+03    1.216552e+03    1.224051e+02   -7.030573e-02    1.083724e-01    3.116192e-01    5.331481e-01   -3.700908e-03    3.116192e-01    1.287059e+00    2.669535e+00   -2.144087e-02    5.331481e-01    2.669535e+00    6.519825e+00   -6.170998e-02   -3.700908e-03   -2.144087e-02   -6.170998e-02    8.290341e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.388100e+01    1.000000e+00    7.587757e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.588751e+03    1.218654e+03    1.219835e+02   -6.629299e-02    1.084061e-01    3.118446e-01    5.339232e-01   -3.703450e-03    3.118446e-01    1.288571e+00    2.674653e+00   -2.146515e-02    5.339232e-01    2.674653e+00    6.536981e+00   -6.182166e-02   -3.703450e-03   -2.146515e-02   -6.182166e-02    8.295046e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.390100e+01    1.000000e+00    7.612952e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.613127e+03    1.221034e+03    1.220419e+02   -6.567101e-02    1.084408e-01    3.120764e-01    5.346206e-01   -3.705437e-03    3.120764e-01    1.290121e+00    2.679363e+00   -2.148626e-02    5.346206e-01    2.679363e+00    6.551677e+00   -6.190803e-02   -3.705437e-03   -2.148626e-02   -6.190803e-02    8.296890e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.392100e+01    1.000000e+00    7.637822e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.637599e+03    1.223555e+03    1.223372e+02   -6.669944e-02    1.084765e-01    3.123132e-01    5.353114e-01   -3.707365e-03    3.123132e-01    1.291696e+00    2.684029e+00   -2.150688e-02    5.353114e-01    2.684029e+00    6.565969e+00   -6.198965e-02   -3.707365e-03   -2.150688e-02   -6.198965e-02    8.298156e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.394100e+01    1.000000e+00    7.661203e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.661998e+03    1.225724e+03    1.220237e+02   -6.349610e-02    1.085132e-01    3.125548e-01    5.360301e-01   -3.709471e-03    3.125548e-01    1.293295e+00    2.688841e+00   -2.152840e-02    5.360301e-01    2.688841e+00    6.580873e+00   -6.207656e-02   -3.709471e-03   -2.152840e-02   -6.207656e-02    8.299943e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.396100e+01    1.000000e+00    7.686991e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.686586e+03    1.228308e+03    1.224237e+02   -6.527746e-02    1.085508e-01    3.128005e-01    5.366849e-01   -3.711122e-03    3.128005e-01    1.294910e+00    2.693291e+00   -2.154705e-02    5.366849e-01    2.693291e+00    6.593728e+00   -6.214262e-02   -3.711122e-03   -2.154705e-02   -6.214262e-02    8.299427e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.398100e+01    1.000000e+00    7.712131e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.711280e+03    1.231057e+03    1.230978e+02   -6.892314e-02    1.085892e-01    3.130494e-01    5.373816e-01   -3.713047e-03    3.130494e-01    1.296536e+00    2.697948e+00   -2.156702e-02    5.373816e-01    2.697948e+00    6.607623e+00   -6.221839e-02   -3.713047e-03   -2.156702e-02   -6.221839e-02    8.299947e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.400100e+01    1.000000e+00    7.736199e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.735956e+03    1.233606e+03    1.234161e+02   -7.005022e-02    1.086284e-01    3.133024e-01    5.381605e-01   -3.715518e-03    3.133024e-01    1.298182e+00    2.703047e+00   -2.159009e-02    5.381605e-01    2.703047e+00    6.623750e+00   -6.231543e-02   -3.715518e-03   -2.159009e-02   -6.231543e-02    8.302727e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.402100e+01    1.000000e+00    7.760846e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.760674e+03    1.236137e+03    1.236949e+02   -7.088537e-02    1.086684e-01    3.135603e-01    5.389681e-01   -3.718156e-03    3.135603e-01    1.299857e+00    2.708310e+00   -2.161422e-02    5.389681e-01    2.708310e+00    6.640558e+00   -6.241832e-02   -3.718156e-03   -2.161422e-02   -6.241832e-02    8.306059e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.404100e+01    1.000000e+00    7.787003e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.785593e+03    1.239109e+03    1.247256e+02   -7.688866e-02    1.087092e-01    3.138233e-01    5.397980e-01   -3.720919e-03    3.138233e-01    1.301565e+00    2.713707e+00   -2.163918e-02    5.397980e-01    2.713707e+00    6.657868e+00   -6.252523e-02   -3.720919e-03   -2.163918e-02   -6.252523e-02    8.309738e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.406100e+01    1.000000e+00    7.810614e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.810424e+03    1.241673e+03    1.250348e+02   -7.782171e-02    1.087508e-01    3.140927e-01    5.407631e-01   -3.724575e-03    3.140927e-01    1.303319e+00    2.719869e+00   -2.166968e-02    5.407631e-01    2.719869e+00    6.678974e+00   -6.266829e-02   -3.724575e-03   -2.166968e-02   -6.266829e-02    8.317200e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.408100e+01    1.000000e+00    7.833747e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.835115e+03    1.243693e+03    1.243994e+02   -7.223680e-02    1.087933e-01    3.143701e-01    5.417555e-01   -3.728377e-03    3.143701e-01    1.305132e+00    2.726226e+00   -2.170151e-02    5.417555e-01    2.726226e+00    6.700719e+00   -6.281625e-02   -3.728377e-03   -2.170151e-02   -6.281625e-02    8.325017e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.410100e+01    1.000000e+00    7.860257e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.860040e+03    1.246259e+03    1.247128e+02   -7.326636e-02    1.088368e-01    3.146545e-01    5.426329e-01   -3.731354e-03    3.146545e-01    1.306992e+00    2.731985e+00   -2.172880e-02    5.426329e-01    2.731985e+00    6.718926e+00   -6.292837e-02   -3.731354e-03   -2.172880e-02   -6.292837e-02    8.328828e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.412100e+01    1.000000e+00    7.886041e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.885105e+03    1.249086e+03    1.254679e+02   -7.731275e-02    1.088813e-01    3.149446e-01    5.435376e-01   -3.734490e-03    3.149446e-01    1.308884e+00    2.737900e+00   -2.175706e-02    5.435376e-01    2.737900e+00    6.737746e+00   -6.304552e-02   -3.734490e-03   -2.175706e-02   -6.304552e-02    8.333092e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.414100e+01    1.000000e+00    7.910133e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.910114e+03    1.251604e+03    1.256755e+02   -7.753137e-02    1.089268e-01    3.152412e-01    5.445357e-01   -3.738233e-03    3.152412e-01    1.310819e+00    2.744344e+00   -2.178905e-02    5.445357e-01    2.744344e+00    6.759128e+00   -6.318659e-02   -3.738233e-03   -2.178905e-02   -6.318659e-02    8.339812e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.416100e+01    1.000000e+00    7.934277e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.935074e+03    1.253838e+03    1.253841e+02   -7.432258e-02    1.089733e-01    3.155451e-01    5.455448e-01   -3.742014e-03    3.155451e-01    1.312803e+00    2.750877e+00   -2.182155e-02    5.455448e-01    2.750877e+00    6.780648e+00   -6.332774e-02   -3.742014e-03   -2.182155e-02   -6.332774e-02    8.346397e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.418100e+01    1.000000e+00    7.961311e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.960299e+03    1.256706e+03    1.261923e+02   -7.870104e-02    1.090208e-01    3.158555e-01    5.464890e-01   -3.745319e-03    3.158555e-01    1.314827e+00    2.757072e+00   -2.185138e-02    5.464890e-01    2.757072e+00    6.800073e+00   -6.344734e-02   -3.745319e-03   -2.185138e-02   -6.344734e-02    8.350550e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.420100e+01    1.000000e+00    7.986490e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    7.985571e+03    1.259558e+03    1.269571e+02   -8.270779e-02    1.090694e-01    3.161723e-01    5.475339e-01   -3.749279e-03    3.161723e-01    1.316890e+00    2.763830e+00   -2.188517e-02    5.475339e-01    2.763830e+00    6.822273e+00   -6.359284e-02   -3.749279e-03   -2.188517e-02   -6.359284e-02    8.357372e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.422100e+01    1.000000e+00    8.011479e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.010863e+03    1.262318e+03    1.275480e+02   -8.545618e-02    1.091191e-01    3.164970e-01    5.486730e-01   -3.753842e-03    3.164970e-01    1.319009e+00    2.771140e+00   -2.192286e-02    5.486730e-01    2.771140e+00    6.847066e+00   -6.376215e-02   -3.753842e-03   -2.192286e-02   -6.376215e-02    8.366581e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.424100e+01    1.000000e+00    8.035179e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.036031e+03    1.264568e+03    1.272419e+02   -8.202565e-02    1.091699e-01    3.168312e-01    5.498804e-01   -3.758824e-03    3.168312e-01    1.321197e+00    2.778876e+00   -2.196354e-02    5.498804e-01    2.778876e+00    6.873682e+00   -6.394751e-02   -3.758824e-03   -2.196354e-02   -6.394751e-02    8.377302e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.426100e+01    1.000000e+00    8.060386e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.061242e+03    1.266810e+03    1.269223e+02   -7.855785e-02    1.092219e-01    3.171746e-01    5.510202e-01   -3.763301e-03    3.171746e-01    1.323450e+00    2.786287e+00   -2.200168e-02    5.510202e-01    2.786287e+00    6.898086e+00   -6.410978e-02   -3.763301e-03   -2.200168e-02   -6.410978e-02    8.385360e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.428100e+01    1.000000e+00    8.085282e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.086459e+03    1.268931e+03    1.263937e+02   -7.371960e-02    1.092752e-01    3.175256e-01    5.520897e-01   -3.767264e-03    3.175256e-01    1.325748e+00    2.793329e+00   -2.203691e-02    5.520897e-01    2.793329e+00    6.920178e+00   -6.424832e-02   -3.767264e-03   -2.203691e-02   -6.424832e-02    8.390750e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.430100e+01    1.000000e+00    8.112216e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.111902e+03    1.271572e+03    1.267768e+02   -7.517569e-02    1.093298e-01    3.178818e-01    5.530557e-01   -3.770497e-03    3.178818e-01    1.328067e+00    2.799789e+00   -2.206761e-02    5.530557e-01    2.799789e+00    6.938974e+00   -6.435400e-02   -3.770497e-03   -2.206761e-02   -6.435400e-02    8.392576e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.432100e+01    1.000000e+00    8.137202e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.137342e+03    1.274060e+03    1.268822e+02   -7.471429e-02    1.093854e-01    3.182417e-01    5.540554e-01   -3.773937e-03    3.182417e-01    1.330394e+00    2.806405e+00   -2.209914e-02    5.540554e-01    2.806405e+00    6.958559e+00   -6.446656e-02   -3.773937e-03   -2.209914e-02   -6.446656e-02    8.395108e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.434100e+01    1.000000e+00    8.163315e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.162899e+03    1.276748e+03    1.273328e+02   -7.660821e-02    1.094421e-01    3.186050e-01    5.550454e-01   -3.777283e-03    3.186050e-01    1.332730e+00    2.812942e+00   -2.212978e-02    5.550454e-01    2.812942e+00    6.977667e+00   -6.457377e-02   -3.777283e-03   -2.212978e-02   -6.457377e-02    8.397046e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   1.436100e+01    1.000000e+00    8.189938e+03    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    8.188622e+03    1.279769e+03    1.283517e+02   -8.233306e-02    1.094997e-01    3.189713e-01    5.560770e-01   -3.780881e-03    3.189713e-01    1.335073e+00    2.819684e+00   -2.216163e-02    5.560770e-01    2.819684e+00    6.997849e+00   -6.469060e-02   -3.780881e-03   -2.216163e-02   -6.469060e-02    8.399978e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
